mapid	extension	aspect	Day	twitter_id	handle	date_posted	tweet_id	website	description
Kate_GIS_06	jpg	16x11	06	786854542256304128	Kate_GIS	2019-11-06T12:22:24Z	1192054626062917638	_	#30DayMapChallenge I seem to be dipping in and out of this challenge, but anyway, today we have the theme: blue. I guess I've merged yesterdays raster theme in with this! Snowdonia National Park DEM with blue gradient. Boundary data from Natural Resources Wales and DEM from USGS https://t.co/7piMkLdkiH
kbakaric1_01	png	16x16	01	2954980581	kbakaric1	2019-11-03T12:47:53Z	1190973873350684673	_	"#30DayMapChallenge  
Day 1 (points): Locations of 1426 volcanoes in approximately the last 10,000 years
Tools - #rstats https://t.co/BKD8tSXOFM"
KeirClarke_12	jpg	16x7	12	11094672	KeirClarke	2019-11-12T22:30:46Z	1194382052759670784	_	"#30DayMapChallenge Day 12 - Movement

Australian bushfires as seen from the Himawari-8 satellite.
https://t.co/YvraUJFYxI https://t.co/IWPF0d9bOt"
kemby_geo_15	jpg	12x16	15	1343137980	kemby_geo	2019-11-15T13:26:03Z	1195332134803779584	_	"#30DayMapChallenge Day 15: Names

VT towns were required by law to look after their own poor/disabled. This led to ""poor farms."" Although the last one closed in 1968 &amp; some towns renamed their ""Poor (or Town) Farm Road"" other towns did not, so this vestige of VT history remains. https://t.co/6eLOBbeaY4"
kemby_geo_30	jpg	16x10	30	1343137980	kemby_geo	2019-11-30T18:18:52Z	1200841641743048707	_	"#30DayMapChallenge Day 30: Home

For me home isn't home without a garden! Every year I'll be sketching out a map of what I planted where to keep track of my companion planting.

Everything thrived, including the New Mexico green chiles! Vermont's climate is... *chef's kiss* https://t.co/NLrSAP3LVT"
kendelldotio_20	jpg	16x9	20	972970855029493760	kendelldotio	2019-11-21T04:32:04Z	1197372079173189633	_	#30DayMapChallenge Day 20 is rural. Here is a quick LiDAR elevation analysis of a portion of the Driftless Area in Wisconsin. #cartography #GIS #LiDAR https://t.co/dnMKj1pdmr
kerooksblog_13	jpg	16x11	13	1591318920	kerooksblog	2019-11-23T22:02:18Z	1198361154445357056	_	"Day 13: Tracks.
Combining gpx to create a #heatmap
- Data source: #Strava tracks 
- Map done with #Python and @geopandas
 
How I did: https://t.co/Ue0Wca64Wz

#30DayMapChallenge https://t.co/GIfNSWc8Ha"
kerooksblog_26	jpg	16x11	26	1591318920	kerooksblog	2019-11-29T17:35:24Z	1200468314218287104	_	"Flood #hazard map in Genova, Liguria (IT)

Day 26: Hydrology
- Data source: Geoportal @RegLiguria for the river network and the official hazard map, @istat_it for Genova boundaries, @ISPRA_Press for DTM, basemap from @openstreetmap
 - Map done with @qgis

#30DayMapChallenge https://t.co/dtE1V0LqBm"
Kim_Fitter_10	png	16x9	10	800447204020219904	Kim_Fitter	2019-11-10T06:12:31Z	1193411093445496834	_	"Day 10 of the #30DayMapChallenge. 

The 10 brightest stars in B&amp;W inspired by one of my favourite trips to the South Island

See code here in #rstats https://t.co/KqVAK0NR0f https://t.co/yC9qDbM2w9"
Kim_Fitter_11	png	16x10	11	800447204020219904	Kim_Fitter	2019-11-10T21:50:00Z	1193647016275898369	_	"Day 11 Elevation #30DayMapChallenge.

Raised sea beds after the Kaikoura earthquake

https://t.co/76EznNCBeN https://t.co/lJ3IlCRwTh"
Kim_Fitter_13	png	11x16	13	800447204020219904	Kim_Fitter	2019-11-17T22:31:00Z	1196194049406824448	_	"Bike tracks in New Zealand for the  tracks theme 13 #30DayMapChallenge using DOC open data and #rstats

Of the 120 official DOC routes, I have so far conquered 2! https://t.co/y5OUJfMSPf"
Kim_Fitter_15	png	16x12	15	800447204020219904	Kim_Fitter	2019-11-18T21:17:00Z	1196537814554464257	_	"Day 15 names theme #30DayMapChallenge using #rstats

The longest bike trail in NZ. Extra challenge involving regex which took much longer than planned. Could also pass for Day 2 lines theme https://t.co/idEmzMfd3j"
kiwirebecca_13	jpg	16x14	13	53629667	kiwirebecca	2019-11-17T11:54:40Z	1196033912041984000	_	"#30DayMapChallenge Day 13: Tracks
Wellington Fault Lines.
Data sourced from @LINZLDS and @gnsscience https://t.co/uCxjugSnK6"
knozi1_12	jpg	9x16	12	2548848856	knozi1	2019-11-12T13:06:54Z	1194240151515467777	_	"#30DayMapChallenge Day 12: Movement
Outcoming/ incoming commuters in Austria per municipality
#STATatlas @STATISTIK_AT
https://t.co/CCo4dI49yQ https://t.co/M1UFd4fBkB"
knozi1_15	jpg	16x10	15	2548848856	knozi1	2019-11-15T08:21:37Z	1195255520011202560	_	"#30DayMapChallenge Day 15: First Names of newborn babies in Austria since 1984 #STATatlas @STATISTIK_AT

https://t.co/1A76tITAdk https://t.co/ti69T7QhqF"
knozi1_22	jpg	16x12	22	2548848856	knozi1	2019-11-22T08:05:24Z	1197788155350601728	_	#30DayMapChallenge Day 22: Permitted and completed buildings in Austria since 2011 #STATatlas @STATISTIK_AT https://t.co/pcynT49mhJ https://t.co/9qPYzcJ2MN
knozi1_23	jpg	16x9	23	2548848856	knozi1	2019-11-23T09:12:26Z	1198167409942765568	_	#30DayMapChallenge Day 23: Total Population in Austria by 250m Statistical Grid   #STATatlas @STATISTIK_AT https://t.co/N7Rloee5Gn https://t.co/U0pzVy0tBd
kriksine_10	jpg	16x11	10	461965493	kriksine	2019-11-10T15:40:12Z	1193553954162040832	_	#30DayMapChallenge 10. diena, melnbalts. Mani pēdējie 3 mēneši ar Waze acīm. https://t.co/lLfOkWkTrC
kriksine_11	jpg	16x12	11	461965493	kriksine	2019-11-11T10:13:42Z	1193834177235472389	_	#30DayMapChallenge 11. diena, augstums. Arī ģeodēzistiem ir savi G punkti. Valsts ģeodēziskā tīkla 0., 1. un 2. klases GPS punkti. https://t.co/ZFAjszfQMS
kriksine_12	jpg	16x16	12	461965493	kriksine	2019-11-12T08:18:27Z	1194167559114960896	_	#30DayMapChallenge 12. diena, kustība. Ledus Rīgas jūras līcī. #sentinel2 #Copernicus https://t.co/eC94cb96Tg
kriksine_13	jpg	16x11	13	461965493	kriksine	2019-11-13T09:23:56Z	1194546426476482563	_	#30DayMapChallenge 13. diena, izsekošana. Suņa un cilvēka pastaiga. https://t.co/Mha3DPzO94
kriksine_14	jpg	16x8	14	461965493	kriksine	2019-11-19T21:04:49Z	1196897137470181377	_	#30DayMapChallenge 14. diena robežas. Draudzības kurgāns. Uz kurgānu stiepjas trīs alejas: liepu (Latvija), kļavu (Baltkrievija) un bērzu (Krievija). https://t.co/wvYuuii79z
kriksine_26	jpg	16x12	26	461965493	kriksine	2019-11-26T20:30:31Z	1199425220127444992	_	#30DayMapChallenge 26.diena, hidroloģija. Latvija ir bagāta ar krāsām. Zilo ezeru zeme, bet vai tiešām? https://t.co/FaB4cS0eFn
kriksine_27	jpg	16x16	27	461965493	kriksine	2019-11-27T19:34:17Z	1199773456197439488	_	"#30DayMapChallenge 27. diena, resursi. Ir latviešu tauta - akmens, māls un smilts. 2015. - 2019. gads dolomīta karjerā ""Akmenscūciņas"". @CopernicusEU https://t.co/XuZgf65YNI"
kriksine_28	jpg	16x12	28	461965493	kriksine	2019-11-28T20:49:44Z	1200154832495099905	_	"#30DayMapChallenge 28. diena, smieklīgi. Ja Tu esi krustcelēs un nezini, kur doties, tad dodies ""pa kreisi"". Sabiedriskā transporta reģionālās nozīmes maršrutu (autobusu) pieturvietu datos tādas vietas ir 7755. https://t.co/JnsliK3g2t"
kwsSanDiego_04	jpg	16x11	04	515934802	kwsSanDiego	2019-11-04T22:40:27Z	1191485385504784385	_	"#30DayMapChallenge day 4

This was a project I did trying to identify what single family homes in a given city had the highest potential for happiness. Each hex is 20 acres, categorized by mean score derived from intersecting parcels. #gischat https://t.co/eBNfhjFN7w"
kwsSanDiego_14	jpg	16x11	14	515934802	kwsSanDiego	2019-11-14T23:50:23Z	1195126862919426049	_	"Day 14: Boundaries

Arctic Circle

Data from Natural Earth
Built with Postgis/qgis/ps

#30DayMapChallenge #gischat https://t.co/pgyi1Vnb7h"
kwsSanDiego_15	jpg	11x16	15	515934802	kwsSanDiego	2019-11-15T22:32:48Z	1195469728703139840	_	"Day 15: Names
I didn't venture out any further than my own name for today's challenge.  

Data from Natural Earth and Ordnance Survey Open Names. 
#30DayMapChallenge #gischat https://t.co/tX6pEX9OkW"
kwsSanDiego_18	jpg	16x8	18	515934802	kwsSanDiego	2019-11-18T21:35:20Z	1196542428531965952	_	"For #30DayMapChallenge day 18-globe I went with the world's most popular sport with an estimated 4 billion fans. 

Confederation by country in a printable football projection.  Feel free to print, wrap, and play. https://t.co/XkaqUJzlMc"
lacxrx_02	jpg	16x16	02	892006500	lacxrx	2019-11-02T09:04:08Z	1190555176710610944	_	"#30DayMapChallenge 2. Lines

Vineyard density in France

Obviously with the help of @cartocalypse code for #QGIS 3.10 https://t.co/oqKkrGp6q3"
lacxrx_09	jpg	16x16	09	892006500	lacxrx	2019-11-09T07:26:55Z	1193067427501883392	_	"#30DayMapChallenge 9. Yellow

🍺🍺🍺
Breweries density in France
🍺🍺🍺

Made with #QGIS https://t.co/oUVFTW51Lj"
lacxrx_10	jpg	16x16	10	892006500	lacxrx	2019-11-10T08:19:36Z	1193443075005263872	_	"#30DayMapChallenge 10. Black &amp; White

Black and white grape varieties in France as a Go game

Made with #QGIS https://t.co/D31HEDBv2i"
lacxrx_11	jpg	16x16	11	892006500	lacxrx	2019-11-11T08:07:39Z	1193802454950916097	_	"#30DayMapChallenge 11. Elevation

For #winelovers and my playing field, elevation of the Northern Rhône wine region

Made with #QGIS
Data @CopernicusLand https://t.co/v5VgXAMWez"
lacxrx_12	jpg	16x16	12	892006500	lacxrx	2019-11-12T20:31:37Z	1194352067189628929	_	"#30DayMapChallenge 12. Movement

Grape flows to 3 cooperative wineries
🎇🎇🎇
Made with #QGIS https://t.co/Yyy0i5aC0c"
lacxrx_13	jpg	16x16	13	892006500	lacxrx	2019-11-13T16:51:58Z	1194659178465222656	_	"#30DayMapChallenge 13. Tracks

214 hiking trails in France

Made with #QGIS https://t.co/bs3qatJBi6"
lacxrx_14	jpg	16x16	14	892006500	lacxrx	2019-11-14T06:32:20Z	1194865631176331265	_	"#30DayMapChallenge 14. Boundaries

PDO/AOC and PGI/IGP are two official quality marks, dedicated to products whose reputation for quality is linked to a bounded geographical origin.
Here are these boundaries, for the French ones.

Made with #QGIS https://t.co/RSO5dvC2VF"
lacxrx_15	jpg	16x16	15	892006500	lacxrx	2019-11-15T18:09:32Z	1195403474000863232	_	"#30DayMapChallenge 15. Names

Some 🇫🇷 cheeses

Made with #QGIS https://t.co/Ex2EzEtL9S"
lacxrx_16	jpg	16x16	16	892006500	lacxrx	2019-11-16T09:05:48Z	1195629028947955712	_	"#30DayMapChallenge 16. Places

From Places to Wines

Made with #QGIS 3.10 (callouts hell in Burgondy)
Only municipality names to PDO wines https://t.co/C8mxGV2clY"
lacxrx_17	jpg	16x16	17	892006500	lacxrx	2019-11-17T13:34:05Z	1196058931489099780	_	"#30DayMapChallenge 17. Zones

PDO-PGI summarized zones

Made with #QGIS and #rstats (kknn) https://t.co/jcVDdbiVN6"
lacxrx_18	jpg	16x10	18	892006500	lacxrx	2019-11-18T17:52:11Z	1196486270307983370	_	"#30DayMapChallenge 18. Globe

As I have no time for making a map today, here is an old world map of agricultural crops (Schrader, Prudent and Anthoine, 1904) https://t.co/qRczaoOVMp"
lacxrx_19	jpg	16x16	19	892006500	lacxrx	2019-11-19T18:32:06Z	1196858704555061251	_	"#30DayMapChallenge 19. Urban

Functional Urban Areas in France

Made with #QGIS https://t.co/kjUujgb1SC"
lacxrx_20	jpg	16x16	20	892006500	lacxrx	2019-11-20T17:07:36Z	1197199827072962563	_	"#30DayMapChallenge 20. Rural

Just a map of agricultural France

Made with #QGIS https://t.co/3vbJkJGVae"
lacxrx_21	jpg	16x16	21	892006500	lacxrx	2019-11-21T16:35:10Z	1197554054752276482	_	"#30DayMapChallenge 21. Environment

Environmental restricted areas in France

Made with #QGIS https://t.co/jXzNZqlXkQ"
lacxrx_22	jpg	16x11	22	892006500	lacxrx	2019-11-22T18:37:17Z	1197947171183706113	_	"#30DayMapChallenge 22. Built environment

A short tour of the urban environment of Caderousse (France)

Made with #QGIS &amp; (Quick)OSM https://t.co/NutJVSG3Mv"
lacxrx_23	jpg	16x16	23	892006500	lacxrx	2019-11-23T09:52:41Z	1198177541502189569	_	"#30DayMapChallenge 23. Population

Women's cities and men's countryside, the sex ratio in France

Made with #QGIS https://t.co/NlkSi3yOVB"
lacxrx_24	jpg	16x16	24	892006500	lacxrx	2019-11-24T07:41:23Z	1198506886586413056	_	"#30DayMapChallenge 24. Statistics

Places in France where you can say ""OK boomer"" to everyone

Made with #QGIS https://t.co/lMQN7UdzNv"
lacxrx_25	jpg	16x16	25	892006500	lacxrx	2019-11-25T16:52:36Z	1199007993939025925	_	"#30DayMapChallenge 25. Climate

Moisture index for the 2019 wine year (Vaucluse, France)

""Aridity"" in red

Made with @sentinel_hub https://t.co/8s2eif1ixK"
lacxrx_26	jpg	16x13	26	892006500	lacxrx	2019-11-26T06:15:02Z	1199209932349939712	_	"#30DayMapChallenge 26. Hydrology

Topographic Wetness Index 

Vinsobres plateau (France)

Made with #QGIS https://t.co/OBuCstApIs"
lacxrx_27	jpg	16x16	27	892006500	lacxrx	2019-11-27T17:20:50Z	1199739874192089090	_	"#30DayMapChallenge 27. Resources

Available water storage capacity

Made with #QGIS https://t.co/XR86iXtcnF"
lacxrx_28	jpg	16x16	28	892006500	lacxrx	2019-11-28T05:47:35Z	1199927798934179842	_	"#30DayMapChallenge 28. Funny

Crepes on a waffle

Made with #QGIS https://t.co/cMsF8qEyG5"
lacxrx_29	jpg	16x16	29	892006500	lacxrx	2019-11-29T20:42:11Z	1200515321838354437	_	"#30DayMapChallenge 29. Experimental

Misanthropic anticartogram of European population density

Made with #QGIS https://t.co/gnbOyIlMK6"
lacxrx_30	jpg	16x11	30	892006500	lacxrx	2019-11-30T15:18:19Z	1200796202440298497	_	"#30DayMapChallenge 30. Home

Last map with our ampelographic collection, for the preservation of rare regional grapevine varieties. 

Congratulations and many thanks to all #30DayMapChallenge folks ! https://t.co/ttFcVjW72k"
laurentgontier_14	jpg	16x13	14	1465157221	laurentgontier	2019-11-14T08:58:35Z	1194902435057328128	_	"#30DayMapChallenge Day 14 - Boundaries
Frontière Irlande du Nord / République d'Irlande, avec localisation des anciens checkpoints et passage/ Border between NI and the Republic with former checkpoint and crossing locations. 
@irishborder #irishborder #NI #RepublicOfIreland https://t.co/rbxtel5lBu"
lcgeography_11	jpg	16x9	11	160276179	lcgeography	2019-11-11T23:41:08Z	1194037373673377793	_	"#30DayMapChallenge day 11: Elevation

Using #GIS to explore the relationship between height &amp; liquefaction risk in the San Francisco area using 3D #Scene with #ArcGIS https://t.co/qDGSh8bDUu"
lhubrechsen_01	jpg	16x8	01	1190756183067578369	lhubrechsen	2019-11-17T20:50:12Z	1196168683510489088	_	"#30DayMapChallenge Day 1 - Points
(even though it's day 17)

Active and expired traffic lights in Amsterdam. Data from: https://t.co/7ss448OO21 and made using QGis. https://t.co/eXpep8C7K6"
LINZLDS_05	jpg	16x8	05	316232211	LINZLDS	2019-11-05T02:57:33Z	1191550088515993601	_	Here is some new fodder for all the #30daymapchallenge participants out there. Published for you this week - new urban imagery rasters for Manawatu and Hamilton. Perfect match for #day5: https://t.co/zB1KM14PaH #OpenData https://t.co/9aK43tbRqp
livia_jakob_19	jpg	16x15	19	1053264370573172736	livia_jakob	2019-11-19T16:44:34Z	1196831645095079938	_	"Map of recycling points in Edinburgh. The colours represent the number of residents per recycling point.
#30DayMapChallenge Day 19, urban
.
.
#mapping #Edinburgh #GIS #Map https://t.co/VOPuixxqtN"
livia_jakob_26	jpg	16x12	26	1053264370573172736	livia_jakob	2019-11-26T10:18:37Z	1199271232287518721	_	"#30DayMapChallenge Day 26: Hydrology

Does frozen water count?😅
Glaciers around Mount Everest in blue.

Data: Randolph Glacier Inventory (RGI 6.0) and TanDEM-X.  #glaciers #dem #mapping #QGIS #blendmodes https://t.co/DtM1AVqduy"
LocalFocusNL_07	jpg	16x12	07	1415401712	LocalFocusNL	2019-11-07T08:15:00Z	1192354751209508865	_	"#30DayMapChallenge 7. Red

Red, red, map 🎶 We plotted three different 'red' data sets, because why not? 

1️⃣% votes on 'red parties' (SP + PvdA) during the general elections of '17
2️⃣# of spotted (red) crawfish
3️⃣locations of (red) wineries

Interactive 👉🏻https://t.co/Pj3oQKSJKb https://t.co/5r6PJtk9CN"
LocalFocusNL_09	jpg	16x14	09	1415401712	LocalFocusNL	2019-11-09T11:11:11Z	1193123867390337025	_	"#30DayMapChallenge 9. Yellow

How many forest fires in Europe were 'active' in the last 48 hours? 

Interactive version 👉🏻 https://t.co/nhZN47BLvu https://t.co/UtNTOpB3if"
LocalFocusNL_10	png	16x10	10	1415401712	LocalFocusNL	2019-11-10T15:57:54Z	1193558410077384706	_	"#30DayMapChallenge 10. Black/white

We plotted al the street lights in the city centre of Amsterdam, and found out you can easily recognize the old canals. Plus who needs a basemap anyway? 😀

Zoomable version 👉🏻https://t.co/HafjC1KHLy https://t.co/e1V7w7lG3V"
LocalFocusNL_11	jpg	16x16	11	1415401712	LocalFocusNL	2019-11-11T12:49:01Z	1193873260418666498	_	"#30DayMapChallenge 11. Elevation

The Dutch have no real mountains. The highest point in the Netherlands is the Vaalserberg, which we share with our neighbours in Belgium and Germany.

Interactive version 👉🏻https://t.co/tZakDtPSBd https://t.co/LIFWW6XrZD"
LocalFocusNL_12	jpg	16x11	12	1415401712	LocalFocusNL	2019-11-12T10:21:18Z	1194198476164419584	_	"#30DayMapChallenge 12. Movement

In 🇳🇱, almost 3,000 persons were recorded walking the highway since 2014: from people with car troubles to lost tourists. On this map - which isn't moving but is about movement - you'll find the hotspots.

Interactive 👉🏻https://t.co/JNrHoPUhiT https://t.co/7NoBZFW4sD"
